GENE.SYMBOL,PROMOTER.CHROM,PROMOTER.START,PROMOTER.END,PROMOTER.TSS,SE.PEAK,SE.CHROM,SE.START,SE.END,SE.CENTER,DISTANCE.PROM.ENH.KB,RANKED.DISTANCE,SE.LOG2FC,GENE.LOG2FC,GENE.BASEMEAN,GENE.LOG2FC.PADJ
STX18,chr4,4543073,4545073,4544073,2_NA_peak_50876_lociStitched,chr4,4660102,4663022,4661562,117.489,1,-1.750458598,-0.742818206,1684.657062,1.46E-10
ZCCHC24,chr10,81204383,81206383,81205383,1_NA_peak_9234_lociStitched,chr10,81193721,81197016,81195368,10.015,1,-1.750036726,-1.045355361,1938.125581,1.08E-26
ZNF391,chr6,27341394,27343394,27342394,1_NA_peak_60917_lociStitched,chr6,27263811,27264559,27264185,78.209,1,-1.749052673,-1.391930802,236.5971932,6.07E-06
RNASEH2B,chr13,51482814,51484814,51483814,1_NA_peak_19144_lociStitched,chr13,51643908,51644232,51644070,160.256,2,-1.748772221,-0.546595771,2035.780441,6.02E-08
TK2,chr16,66585447,66587447,66586447,1_NA_peak_26092_lociStitched,chr16,66512851,66513137,66512994,73.453,2,-1.747412579,-0.548337085,1677.795762,1.58E-06
BID,chr22,18256536,18258536,18257536,1_NA_peak_43750_lociStitched,chr22,18236418,18236755,18236586,20.95,1,-1.745512064,-0.891089714,2707.106271,2.60E-22
DPF3,chr14,73359809,73361809,73360809,1_NA_peak_21775_lociStitched,chr14,73248071,73249322,73248696,112.113,1,-1.74388445,-1.169139961,404.0689028,1.87E-07
ZNF189,chr9,104160155,104162155,104161155,1_NA_peak_73976_lociStitched,chr9,104387647,104389446,104388546,227.391,2,-1.738051052,-0.541319468,1048.811877,0.000276228
KLHDC4,chr16,87798598,87800598,87799598,1_NA_peak_26859_lociStitched,chr16,87886441,87888416,87887428,87.83,2,-1.735894118,-0.613989864,615.1376443,0.001626515
MAP3K9,chr14,71275251,71277251,71276251,1_NA_peak_21683_lociStitched,chr14,71221537,71222854,71222195,54.056,1,-1.735474077,-0.510824534,1545.657943,3.07E-05
RP6-65G23.3,chr14,71275922,71277922,71276922,1_NA_peak_21683_lociStitched,chr14,71221537,71222854,71222195,54.727,2,-1.735474077,-2.583909898,340.4651316,1.29E-27
GLRX,chr5,95157709,95159709,95158709,1_NA_peak_57643_lociStitched,chr5,95152638,95154799,95153718,4.991,1,-1.734186024,-0.503058784,2345.139031,5.12E-08
GNAQ,chr9,80645374,80647374,80646374,1_NA_peak_73451_lociStitched,chr9,80202796,80203392,80203094,443.28,2,-1.732901298,-1.596265375,119.0376182,0.000188602
CXXC5,chr5,139025884,139027884,139026884,3_NA_peak_58652_lociStitched,chr5,139031767,139048868,139040317,13.433,1,-1.732609176,-2.088676097,373.9267469,2.07E-20
LINC00338,chr17,75081798,75083798,75082798,2_NA_peak_29847_lociStitched,chr17,75160478,75161462,75160970,78.172,1,-1.731301178,-0.83195426,398.4223676,0.000199446
SEC14L1,chr17,75081798,75083798,75082798,2_NA_peak_29847_lociStitched,chr17,75160478,75161462,75160970,78.172,2,-1.731301178,-1.139999286,13626.52249,1.13E-154
SPIN1,chr9,91002334,91004334,91003334,1_NA_peak_73672_lociStitched,chr9,91193136,91193966,91193551,190.217,1,-1.731136,-0.521414637,6502.586737,1.99E-20
BCAR1,chr16,75300951,75302951,75301951,5_NA_peak_26466_lociStitched,chr16,75264897,75288255,75276576,25.375,1,-1.730804966,-1.253348163,5597.033194,6.85E-95
RP5-991G20.4,chr16,72822142,72824142,72823142,2_NA_peak_26413_lociStitched,chr16,73052950,73067662,73060306,237.164,2,-1.730318077,-0.921040082,1064.968216,3.02E-10
ZFHX3,chr16,73092597,73094597,73093597,2_NA_peak_26413_lociStitched,chr16,73052950,73067662,73060306,33.291,1,-1.730318077,-0.619869466,3025.806103,3.90E-12
FAM13B,chr5,137386650,137388650,137387650,1_NA_peak_58577_lociStitched,chr5,137335748,137336553,137336150,51.5,1,-1.728553238,-1.177882296,926.7151694,9.46E-17
MKKS,chr20,10413870,10415870,10414870,5_NA_peak_41168_lociStitched,chr20,10278181,10303105,10290643,124.227,2,-1.726685142,-0.552625366,3267.973423,2.99E-11
MIR503HG,chrX,133679741,133681741,133680741,2_NA_peak_76960_lociStitched,chrX,133803609,133804551,133804080,123.339,2,-1.725835828,-1.016500081,149.6954628,0.00622346
YY2,chrX,21873105,21875105,21874105,2_NA_peak_75789_lociStitched,chrX,21816664,21819285,21817974,56.131,2,-1.722389797,-0.594791416,219.0923774,0.073363886
PDE2A,chr11,72384635,72386635,72385635,2_NA_peak_12465_lociStitched,chr11,72336035,72344568,72340301,45.334,1,-1.721140097,-0.630660763,320.7544798,0.013429627
ABHD17B,chr9,74524847,74526847,74525847,1_NA_peak_73330_lociStitched,chr9,74261908,74262732,74262320,263.527,2,-1.72010237,-0.852009164,763.8277362,1.16E-07
C9orf37,chr9,140512358,140514358,140513358,2_NA_peak_75305_lociStitched,chr9,140651461,140652762,140652111,138.753,2,-1.719393355,-0.874659559,1115.671037,4.49E-10
UBXN11,chr1,26643854,26645854,26644854,1_NA_peak_1201_lociStitched,chr1,26647433,26648187,26647810,2.956,1,-1.719116551,-0.724970627,1480.517291,1.43E-09
DPF1,chr19,38719354,38721354,38720354,2_NA_peak_33368_lociStitched,chr19,38757354,38761731,38759542,39.188,2,-1.718319411,-0.947701071,551.1531498,2.99E-07
PDGFRB,chr5,149534435,149536435,149535435,1_NA_peak_59065_lociStitched,chr5,149587716,149589758,149588737,53.302,1,-1.717618825,-4.661761581,165.9258085,1.41E-32
PTS,chr11,112096088,112098088,112097088,2_NA_peak_13397_lociStitched,chr11,112026948,112029230,112028089,68.999,2,-1.717059477,-0.565956484,1235.055398,2.02E-05
SOX9,chr17,70116161,70118161,70117161,1_NA_peak_29571_lociStitched,chr17,69894543,69899751,69897147,220.014,1,-1.714635443,-1.690365193,7777.090891,1.05E-215
GAREM,chr18,30049447,30051447,30050447,1_NA_peak_30936_lociStitched,chr18,29929531,29930619,29930075,120.372,2,-1.713433003,-0.914132441,398.6081623,3.07E-05
SYNPO,chr5,149979642,149981642,149980642,4_NA_peak_59097_lociStitched,chr5,150015834,150022877,150019355,38.713,1,-1.713209304,-1.140056777,554.3167124,2.15E-09
ARHGEF17,chr11,73018334,73020334,73019334,1_NA_peak_12503_lociStitched,chr11,73024298,73025197,73024747,5.413,2,-1.712759674,-0.954967809,2485.232147,1.74E-25
CTA-204B4.2,chr8,141517142,141519142,141518142,4_NA_peak_72088_lociStitched,chr8,141318999,141333711,141326355,191.787,2,-1.711716913,-0.906377228,151.7881755,0.029830321
UBE2E3,chr2,181830975,181832975,181831975,2_NA_peak_39004_lociStitched,chr2,181438377,181439622,181438999,392.976,2,-1.71045552,-0.507593463,6076.146075,8.91E-16
SLC19A1,chr21,46963325,46965325,46964325,2_NA_peak_43661_lociStitched,chr21,46847016,46859405,46853210,111.115,2,-1.710176201,-0.692853014,3400.939595,1.38E-19
STRA6,chr15,74503608,74505608,74504608,1_NA_peak_24204_lociStitched,chr15,74470610,74470850,74470730,33.878,1,-1.709121484,-0.993487158,592.5281807,3.15E-08
PINX1,chr8,10696394,10698394,10697394,2_NA_peak_68803_lociStitched,chr8,10487663,10490299,10488981,208.413,2,-1.708185669,-0.570071426,627.200034,0.002765224
RP1L1,chr8,10568697,10570697,10569697,2_NA_peak_68803_lociStitched,chr8,10487663,10490299,10488981,80.716,1,-1.708185669,-2.196738132,160.8524703,5.91E-10
THBS1,chr15,39872280,39874280,39873280,3_NA_peak_23159_lociStitched,chr15,39580037,39593968,39587002,286.278,1,-1.707429278,-3.118956386,8841.141318,0
IRS1,chr2,227663475,227665475,227664475,3_NA_peak_40314_lociStitched,chr2,227620481,227624839,227622660,41.815,1,-1.706728186,-0.658455802,4291.552286,6.54E-20
MCCC2,chr5,70882115,70884115,70883115,2_NA_peak_57036_lociStitched,chr5,70896097,70898588,70897342,14.227,1,-1.704947373,-0.61207635,1695.642521,1.17E-07
PTGER4,chr5,40678600,40680600,40679600,2_NA_peak_56487_lociStitched,chr5,40551528,40552992,40552260,127.34,1,-1.702191825,-0.740756866,197.4805302,0.025273552
LACTB,chr15,63412999,63414999,63413999,3_NA_peak_23773_lociStitched,chr15,63050294,63063966,63057130,356.869,2,-1.700041926,-0.635765179,3044.694419,1.32E-12
TPM1,chr15,63333831,63335831,63334831,3_NA_peak_23773_lociStitched,chr15,63050294,63063966,63057130,277.701,1,-1.700041926,-1.283834061,3723.536642,1.53E-64
PUS7L,chr12,44151620,44153620,44152620,1_NA_peak_15151_lociStitched,chr12,43801963,43802306,43802134,350.486,2,-1.696659453,-0.521212487,1524.824587,1.03E-05
ZNF618,chr9,116637562,116639562,116638562,4_NA_peak_74340_lociStitched,chr9,116412807,116420946,116416876,221.686,2,-1.696235945,-2.984541275,1350.789748,1.97E-118
FAM3C,chr7,121035418,121037418,121036418,1_NA_peak_67669_lociStitched,chr7,121143796,121145742,121144769,108.351,1,-1.695874775,-0.722606731,7615.500663,1.10E-35
CREB3L1,chr11,46298212,46300212,46299212,1_NA_peak_11655_lociStitched,chr11,46293324,46295850,46294587,4.625,1,-1.695370972,-1.117054401,282.3502701,6.50E-05
FABP5,chr8,82191598,82193598,82192598,2_NA_peak_70411_lociStitched,chr8,82195143,82203478,82199310,6.712,1,-1.69522619,-0.552539752,8213.53877,1.95E-26
UBE2E3,chr2,181830975,181832975,181831975,2_NA_peak_39032_lociStitched,chr2,182067118,182068906,182068012,236.037,1,-1.693681232,-0.507593463,6076.146075,8.91E-16
IFIT1,chr10,91151303,91153303,91152303,2_NA_peak_9412_lociStitched,chr10,91128917,91134680,91131798,20.505,1,-1.691917728,-0.502100627,498.8042924,0.014471873
PLP2,chrX,49027273,49029273,49028273,NA_peak_76329,chrX,49022350,49025137,49023743,4.53,1,-1.691541938,-0.636757209,16379.07514,1.36E-52
HSF2BP,chr21,45078374,45080374,45079374,2_NA_peak_43546_lociStitched,chr21,44803527,44817323,44810425,268.949,2,-1.687572302,-0.544720132,154.4221544,0.160018586
DYNC1LI2,chr16,66784701,66786701,66785701,2_NA_peak_26107_lociStitched,chr16,66769386,66776650,66773018,12.683,1,-1.68542056,-0.58582461,11061.77955,1.81E-38
PRKCA,chr17,64297754,64299754,64298754,4_NA_peak_29411_lociStitched,chr17,64527713,64548464,64538088,239.334,1,-1.683621433,-0.627781532,4015.986037,3.18E-19
PPIAP31,chr10,32476745,32478745,32477745,1_NA_peak_8107_lociStitched,chr10,32427743,32429383,32428563,49.182,1,-1.682098307,-0.750149358,654.1043452,1.37E-05
PSPC1,chr13,20356142,20358142,20357142,1_NA_peak_18305_lociStitched,chr13,20387353,20387715,20387534,30.392,1,-1.681090371,-0.541603385,3868.981635,7.71E-13
EPHX1,chr1,225996794,225998794,225997794,1_NA_peak_6568_lociStitched,chr1,226004648,226006478,226005563,7.769,1,-1.678843253,-0.905239229,1126.829539,4.03E-12
NDUFC1,chr4,140222705,140224705,140223705,2_NA_peak_54004_lociStitched,chr4,140164169,140165471,140164820,58.885,2,-1.675746282,-0.680755487,3667.09985,3.27E-18
NAA16,chr13,41884341,41886341,41885341,1_NA_peak_18802_lociStitched,chr13,42038098,42040163,42039130,153.789,2,-1.674188085,-0.571670399,897.8554644,0.000115889
TRIB2,chr2,12856015,12858015,12857015,1_NA_peak_34864_lociStitched,chr2,12674431,12674931,12674681,182.334,1,-1.67365815,-1.345047402,1581.821244,2.55E-32
PPARG,chr3,12327867,12329867,12328867,1_NA_peak_45314_lociStitched,chr3,12386030,12386578,12386304,57.437,1,-1.673127815,-5.604995579,337.1058874,5.42E-11
MIR600HG,chr9,125876756,125878756,125877756,1_NA_peak_74593_lociStitched,chr9,125987859,125988227,125988043,110.287,2,-1.6698652,-1.014711511,167.1367911,0.006537807
STRBP,chr9,126029855,126031855,126030855,1_NA_peak_74593_lociStitched,chr9,125987859,125988227,125988043,42.812,1,-1.6698652,-0.730003348,2708.734082,4.46E-17
WDR78,chr1,67389570,67391570,67390570,1_NA_peak_2557_lociStitched,chr1,67028265,67031443,67029854,360.716,1,-1.669637918,-1.157079791,117.2623606,0.010941362
NFIX,chr19,13105422,13107422,13106422,3_NA_peak_32685_lociStitched,chr19,13093935,13096093,13095014,11.408,1,-1.669397164,-1.438956898,4902.811038,1.75E-116
RDH13,chr19,55581659,55583659,55582659,1_NA_peak_34403_lociStitched,chr19,55580406,55583755,55582080,0.579,1,-1.668025943,-0.609104212,10932.30656,4.51E-06
TMEM99,chr17,38974358,38976358,38975358,9_NA_peak_28276_lociStitched,chr17,39058946,39079679,39069312,93.954,2,-1.667478496,-0.783263566,443.1829455,0.000542124
BNIP3P1,chr14,28732596,28734596,28733596,3_NA_peak_20543_lociStitched,chr14,28844104,28853995,28849049,115.453,1,-1.66600882,-0.884116795,483.7789805,4.92E-05
C9orf169,chr9,140118087,140120087,140119087,NA_peak_75271,chr9,140130778,140132169,140131473,12.386,2,-1.66492506,-2.242227606,190.5330609,1.80E-11
TUBB4B,chr9,140134665,140136665,140135665,NA_peak_75271,chr9,140130778,140132169,140131473,4.192,1,-1.66492506,-0.664872259,46664.61572,9.35E-105
FOXC2,chr16,86599857,86601857,86600857,2_NA_peak_26819_lociStitched,chr16,86600392,86604882,86602637,1.78,1,-1.662194486,-0.59351411,131.4896532,0.174913462
DDX31,chr9,135544788,135546788,135545788,1_NA_peak_75096_lociStitched,chr9,135460352,135461184,135460768,85.02,2,-1.661159386,-0.601431766,1998.235629,1.54E-09
GTF3C4,chr9,135544422,135546422,135545422,1_NA_peak_75096_lociStitched,chr9,135460352,135461184,135460768,84.654,1,-1.661159386,-0.767263724,5381.787339,6.07E-32
SH3RF2,chr5,145315142,145317142,145316142,2_NA_peak_58926_lociStitched,chr5,145354419,145355373,145354896,38.754,1,-1.660481328,-0.99075533,479.5066298,8.48E-06
NAE1,chr16,66906159,66908159,66907159,2_NA_peak_26112_lociStitched,chr16,66905942,66912790,66909366,2.207,1,-1.660170163,-0.620410192,14755.94902,1.66E-53
RP11-620J15.3,chr12,58328958,58330958,58329958,5_NA_peak_15867_lociStitched,chr12,58280512,58299263,58289887,40.071,1,-1.660148749,-0.7422241,793.0659198,4.23E-06
EFCAB2,chr1,245132007,245134007,245133007,1_NA_peak_7044_lociStitched,chr1,245127205,245128313,245127759,5.248,1,-1.658589765,-0.503660964,307.2833248,0.071760317
KANK2,chr19,11307467,11309467,11308467,4_NA_peak_32608_lociStitched,chr19,11277859,11314777,11296318,12.149,1,-1.65811514,-0.725910863,4338.47341,3.01E-22
FAM20C,chr7,191969,193969,192969,1_NA_peak_64733_lociStitched,chr7,148518,150235,149376,43.593,1,-1.657891903,-2.572024252,540.7861109,2.47E-42
PDGFA,chr7,558933,560933,559933,1_NA_peak_64733_lociStitched,chr7,148518,150235,149376,410.557,2,-1.657891903,-1.423586674,3613.307913,2.31E-77
ZNF175,chr19,52073551,52075551,52074551,1_NA_peak_34335_lociStitched,chr19,52073817,52077429,52075623,1.072,1,-1.657185978,-0.859909638,1233.012267,8.74E-11
DNAL1,chr14,74110578,74112578,74111578,1_NA_peak_21807_lociStitched,chr14,74129550,74129778,74129664,18.086,1,-1.656245016,-0.543351596,911.1006986,0.000389953
ZMIZ1,chr10,80827792,80829792,80828792,8_NA_peak_9209_lociStitched,chr10,80938652,80957197,80947924,119.132,1,-1.65534934,-0.830775969,5914.396051,5.35E-42
TSC22D2,chr3,150125122,150127122,150126122,7_NA_peak_49069_lociStitched,chr3,149950949,149970499,149960724,165.398,1,-1.651857797,-0.7965792,2550.677396,2.16E-20
RPGRIP1L,chr16,53736850,53738850,53737850,2_NA_peak_25912_lociStitched,chr16,53809672,53810630,53810151,72.301,2,-1.651081923,-0.626349471,319.4666827,0.023548874
TMEM133,chr11,100861811,100863811,100862811,1_NA_peak_12963_lociStitched,chr11,100489964,100490698,100490331,372.48,2,-1.642462036,-0.514816009,186.7864007,0.202570603
MBNL2,chr13,97872688,97874688,97873688,4_NA_peak_19824_lociStitched,chr13,97947633,97960570,97954101,80.413,1,-1.641109142,-0.539437978,900.0643157,0.000279371
AXIN2,chr17,63556765,63558765,63557765,1_NA_peak_29386_lociStitched,chr17,63738361,63739505,63738933,181.168,1,-1.641044768,-0.5340875,187.9056167,0.19799214
MCM2,chr3,127316066,127318066,127317066,2_NA_peak_48473_lociStitched,chr3,126993461,127006505,126999983,317.083,2,-1.640382124,-0.569755965,19260.81324,1.72E-48
CEP78,chr9,80849978,80851978,80850978,2_NA_peak_73464_lociStitched,chr9,81282803,81283925,81283364,432.386,2,-1.638034526,-0.771225981,4551.926109,1.31E-24
DNAL1,chr14,74110578,74112578,74111578,1_NA_peak_21808_lociStitched,chr14,74163371,74164044,74163707,52.129,2,-1.635542183,-0.543351596,911.1006986,0.000389953
TPM1,chr15,63333831,63335831,63334831,2_NA_peak_23768_lociStitched,chr15,62898021,62899857,62898939,435.892,2,-1.635030673,-1.283834061,3723.536642,1.53E-64
ABHD17C,chr15,80971025,80973025,80972025,2_NA_peak_24416_lociStitched,chr15,80805322,80806965,80806143,165.882,2,-1.634659219,-0.663026748,1524.130087,2.10E-08
ARNT2,chr15,80695692,80697692,80696692,2_NA_peak_24416_lociStitched,chr15,80805322,80806965,80806143,109.451,1,-1.634659219,-1.391134911,479.5622372,3.37E-12
ZNF219,chr14,21571881,21573881,21572881,1_NA_peak_20409_lociStitched,chr14,21575227,21575783,21575505,2.624,1,-1.633906836,-0.732115735,250.1718167,0.014543013
TK2,chr16,66585447,66587447,66586447,1_NA_peak_26086_lociStitched,chr16,66392774,66393927,66393350,193.097,2,-1.632726929,-0.548337085,1677.795762,1.58E-06
PAX8,chr2,114035527,114037527,114036527,4_NA_peak_37528_lociStitched,chr2,113996577,114007454,114002015,34.512,2,-1.631990824,-0.668257828,181.7419029,0.066045509
IFFO2,chr1,19282180,19284180,19283180,3_NA_peak_823_lociStitched,chr1,19329795,19339619,19334707,51.527,1,-1.629761448,-0.708033436,5404.507645,1.27E-27
DHRS3,chr1,12676737,12678737,12677737,1_NA_peak_613_lociStitched,chr1,12910626,12912624,12911625,233.888,2,-1.628225662,-1.069071664,3236.552502,4.79E-45
RP11-488C13.5,chr14,77252067,77254067,77253067,3_NA_peak_21924_lociStitched,chr14,77239317,77248687,77244002,9.065,1,-1.625843027,-1.039735519,124.690277,0.038198713
IRS1,chr2,227663475,227665475,227664475,4_NA_peak_40302_lociStitched,chr2,227442901,227450235,227446568,217.907,1,-1.625814086,-0.658455802,4291.552286,6.54E-20
MVB12B,chr9,129088128,129090128,129089128,3_NA_peak_74719_lociStitched,chr9,129232659,129238862,129235760,146.632,1,-1.625753744,-0.670072323,253.4562437,0.02191596
RRS1,chr8,67340263,67342263,67341263,1_NA_peak_70127_lociStitched,chr8,67131750,67132120,67131935,209.328,1,-1.622285206,-0.544762503,3455.843317,2.09E-11
CEP78,chr9,80849978,80851978,80850978,2_NA_peak_73465_lociStitched,chr9,81321281,81330061,81325671,474.693,2,-1.622280904,-0.771225981,4551.926109,1.31E-24
ENC1,chr5,73936249,73938249,73937249,1_NA_peak_57168_lociStitched,chr5,73793396,73793636,73793516,143.733,2,-1.621430129,-1.2885884,3678.273253,2.82E-47
SLC37A2,chr11,124931963,124933963,124932963,1_NA_peak_13779_lociStitched,chr11,124907065,124907649,124907357,25.606,1,-1.621053019,-1.897297654,174.0996184,1.51E-08
RP5-991G20.4,chr16,72822142,72824142,72823142,2_NA_peak_26407_lociStitched,chr16,72908658,72918668,72913663,90.521,1,-1.613656547,-0.921040082,1064.968216,3.02E-10
ZFHX3,chr16,73092597,73094597,73093597,2_NA_peak_26407_lociStitched,chr16,72908658,72918668,72913663,179.934,2,-1.613656547,-0.619869466,3025.806103,3.90E-12
GLG1,chr16,74640012,74642012,74641012,4_NA_peak_26436_lociStitched,chr16,74627914,74638509,74633211,7.801,1,-1.613619983,-0.684627793,13266.95102,2.45E-60
RFWD3,chr16,74699779,74701779,74700779,4_NA_peak_26436_lociStitched,chr16,74627914,74638509,74633211,67.568,2,-1.613619983,-0.536214869,12077.19658,6.79E-31
GINS4,chr8,41385725,41387725,41386725,4_NA_peak_69670_lociStitched,chr8,41003177,41012235,41007706,379.019,2,-1.612892103,-0.504937659,4308.593292,7.19E-13
RP11-390E23.6,chr7,123388122,123390122,123389122,2_NA_peak_67719_lociStitched,chr7,123437589,123438617,123438103,48.981,1,-1.612881728,-0.661996635,197.7946551,0.048672996
BCAR1,chr16,75300951,75302951,75301951,4_NA_peak_26476_lociStitched,chr16,75337909,75358057,75347983,46.032,1,-1.611285165,-1.253348163,5597.033194,6.85E-95
RPP40,chr6,5003297,5005297,5004297,3_NA_peak_60131_lociStitched,chr6,4732692,4735205,4733948,270.349,2,-1.604406157,-0.735756925,919.5344038,4.98E-07
RP11-346D6.6,chr10,54229293,54231293,54230293,1_NA_peak_8513_lociStitched,chr10,54404233,54404648,54404440,174.147,1,-1.603239682,-2.043046989,100.01971,0.001189199
THBS1,chr15,39872280,39874280,39873280,1_NA_peak_23161_lociStitched,chr15,39722394,39722823,39722608,150.672,1,-1.600416018,-3.118956386,8841.141318,0
KLF4,chr9,110251763,110253763,110252763,1_NA_peak_74114_lociStitched,chr9,110618751,110619190,110618970,366.207,1,-1.598106025,-1.18436795,1192.338717,4.62E-21
ANTXR1,chr2,69239310,69241310,69240310,1_NA_peak_36607_lociStitched,chr2,69349186,69349402,69349294,108.984,1,-1.597806613,-0.582952405,2656.664752,8.33E-12
COL16A1,chr1,32168920,32170920,32169920,1_NA_peak_1452_lociStitched,chr1,32131688,32133069,32132378,37.542,2,-1.597042779,-2.341533268,847.5753731,1.38E-51
PHF19,chr9,123638606,123640606,123639606,2_NA_peak_74511_lociStitched,chr9,123692397,123698960,123695678,56.072,2,-1.595445498,-1.396147695,5333.453175,1.12E-76
TRAF1,chr9,123690451,123692451,123691451,2_NA_peak_74511_lociStitched,chr9,123692397,123698960,123695678,4.227,1,-1.595445498,-0.665204502,671.576186,0.000204616
TMEM99,chr17,38974358,38976358,38975358,1_NA_peak_28290_lociStitched,chr17,39216192,39219744,39217968,242.61,2,-1.592856311,-0.783263566,443.1829455,0.000542124
CRTC1,chr19,18793487,18795487,18794487,1_NA_peak_33062_lociStitched,chr19,18887324,18887540,18887432,92.945,2,-1.59250009,-0.504057005,843.0011905,0.003385753
KRT7,chr12,52625304,52627304,52626304,NA_peak_15563,chr12,52622421,52626278,52624349,1.955,1,-1.592348466,-1.704326636,580.1746276,0.004410848
KRT86,chr12,52642084,52644084,52643084,NA_peak_15563,chr12,52622421,52626278,52624349,18.735,2,-1.592348466,-2.99256697,143.1834715,2.25E-14
CCDC151,chr19,11545603,11547603,11546603,1_NA_peak_32630_lociStitched,chr19,11521673,11521889,11521781,24.822,2,-1.590109085,-0.745762053,162.9819197,0.042411712
NR6A1,chr9,127532589,127534589,127533589,1_NA_peak_74628_lociStitched,chr9,127313405,127315058,127314231,219.358,2,-1.586221607,-0.772969501,428.7561835,0.001130479
MRPS33,chr7,140714028,140716028,140715028,2_NA_peak_68278_lociStitched,chr7,140857602,140859225,140858413,143.385,1,-1.582133098,-0.622754702,1511.995862,2.22E-07
MRPL1,chr4,78782674,78784674,78783674,1_NA_peak_52440_lociStitched,chr4,78557462,78558779,78558120,225.554,2,-1.581393788,-0.987706135,2539.009748,6.03E-29
CPLX1,chr4,818986,820986,819986,1_NA_peak_50756_lociStitched,chr4,859580,862864,861222,41.236,1,-1.579874159,-1.661740548,311.539117,7.67E-11
ANTXR1,chr2,69239310,69241310,69240310,3_NA_peak_36610_lociStitched,chr2,69364686,69371264,69367975,127.665,1,-1.57330628,-0.582952405,2656.664752,8.33E-12
SPIN1,chr9,91002334,91004334,91003334,3_NA_peak_73669_lociStitched,chr9,91085137,91093686,91089411,86.077,1,-1.572746156,-0.521414637,6502.586737,1.99E-20
RP5-991G20.1,chr16,72698069,72700069,72699069,1_NA_peak_26395_lociStitched,chr16,72588845,72589792,72589318,109.751,2,-1.571959202,-0.599946546,215.4640964,0.067389077
LRRC45,chr17,79980178,79982178,79981178,2_NA_peak_30181_lociStitched,chr17,79960105,79964907,79962506,18.672,1,-1.571881252,-0.780664858,2574.230359,1.41E-19
STRA13,chr17,79980983,79982983,79981983,2_NA_peak_30181_lociStitched,chr17,79960105,79964907,79962506,19.477,2,-1.571881252,-0.67825472,4858.268059,1.34E-25
AC026740.1,chr5,666759,668759,667759,3_NA_peak_55563_lociStitched,chr5,656754,670258,663506,4.253,1,-1.568742708,-0.920671917,153.4043302,0.03113726
PNPLA3,chr22,44318619,44320619,44319619,2_NA_peak_44824_lociStitched,chr22,44314971,44318736,44316853,2.766,1,-1.568308798,-2.341891036,441.6480651,1.48E-28
GPD2,chr2,157290802,157292802,157291802,1_NA_peak_38322_lociStitched,chr2,156878145,156878566,156878355,413.447,2,-1.565433856,-0.857525261,1048.169553,9.67E-10
DPF3,chr14,73359809,73361809,73360809,2_NA_peak_21786_lociStitched,chr14,73414221,73415296,73414758,53.949,2,-1.56408435,-1.169139961,404.0689028,1.87E-07
NR6A1,chr9,127532589,127534589,127533589,4_NA_peak_74635_lociStitched,chr9,127497173,127516507,127506840,26.749,1,-1.564032043,-0.772969501,428.7561835,0.001130479
RPL35,chr9,127623260,127625260,127624260,4_NA_peak_74635_lociStitched,chr9,127497173,127516507,127506840,117.42,2,-1.564032043,-0.831979747,33882.79979,8.91E-164
BAG1,chr9,33263761,33265761,33264761,1_NA_peak_73053_lociStitched,chr9,33273684,33273976,33273830,9.069,2,-1.563330097,-1.08876499,1543.602155,3.62E-22
TXN,chr9,113017920,113019920,113018920,2_NA_peak_74200_lociStitched,chr9,113506213,113516344,113511278,492.358,1,-1.563060984,-0.758909985,20863.56709,2.47E-93
ZNF618,chr9,116637562,116639562,116638562,1_NA_peak_74346_lociStitched,chr9,116590690,116590960,116590825,47.737,1,-1.5626933,-2.984541275,1350.789748,1.97E-118
DYNLL2,chr17,56159776,56161776,56160776,1_NA_peak_28993_lociStitched,chr17,56262069,56262343,56262206,101.43,2,-1.560733884,-0.822448152,6171.923608,3.89E-47
MKS1,chr17,56295966,56297966,56296966,1_NA_peak_28993_lociStitched,chr17,56262069,56262343,56262206,34.76,1,-1.560733884,-0.64408019,1177.315183,1.91E-06
PMEPA1,chr20,56285592,56287592,56286592,3_NA_peak_42446_lociStitched,chr20,56346055,56348350,56347202,60.61,1,-1.559333885,-1.155628921,1522.484573,1.92E-19
C9orf3,chr9,97487983,97489983,97488983,3_NA_peak_73784_lociStitched,chr9,97431314,97444184,97437749,51.234,1,-1.558656099,-1.486712159,975.641776,4.11E-23
ANTXR1,chr2,69239310,69241310,69240310,1_NA_peak_36604_lociStitched,chr2,69170829,69171161,69170995,69.315,1,-1.555911936,-0.582952405,2656.664752,8.33E-12
ACSF3,chr16,89153783,89155783,89154783,1_NA_peak_26916_lociStitched,chr16,89166252,89166924,89166588,11.805,1,-1.553286391,-0.678916892,2500.428323,4.92E-14
KRT15,chr17,39677781,39679781,39678781,4_NA_peak_28322_lociStitched,chr17,39650735,39657364,39654049,24.732,1,-1.55278986,-0.992569904,495.7088181,4.91E-05
RP11-620J15.3,chr12,58328958,58330958,58329958,2_NA_peak_15877_lociStitched,chr12,58731045,58740875,58735960,406.002,1,-1.550099873,-0.7422241,793.0659198,4.23E-06
CDH1,chr16,68770128,68772128,68771128,1_NA_peak_26223_lociStitched,chr16,68794333,68795381,68794857,23.729,1,-1.549524635,-0.74927604,127.7024678,0.096228526
NFATC3,chr16,68117654,68119654,68118654,2_NA_peak_26198_lociStitched,chr16,68175602,68177096,68176349,57.695,1,-1.547943862,-0.652464551,2445.05335,6.15E-13
