GENE.SYMBOL,PROMOTER.CHROM,PROMOTER.START,PROMOTER.END,PROMOTER.TSS,SE.PEAK,SE.CHROM,SE.START,SE.END,SE.CENTER,DISTANCE.PROM.ENH.KB,RANKED.DISTANCE,SE.LOG2FC,GENE.LOG2FC,GENE.BASEMEAN,GENE.LOG2FC.PADJ
STT3B,chr3,31573130,31575130,31574130,2_NA_peak_45848_lociStitched,chr3,31294716,31296258,31295487,278.643,1,3.623039542,0.520076632,16954.85275,3.01E-32
STX6,chr1,180991047,180993047,180992047,1_NA_peak_5193_lociStitched,chr1,180917862,180918120,180917991,74.056,2,1.620016704,0.742759696,2300.701469,8.42E-16
STX7,chr6,132833337,132835337,132834337,4_NA_peak_63543_lociStitched,chr6,132712991,132734586,132723788,110.549,1,1.823661938,0.556156443,2216.32169,1.79E-08
SUCLG2,chr3,67704038,67706038,67705038,2_NA_peak_46910_lociStitched,chr3,67560119,67562467,67561293,143.745,1,1.964226568,1.013241146,3935.893575,1.22E-42
SUPT3H,chr6,45344690,45346690,45345690,2_NA_peak_61676_lociStitched,chr6,45339558,45340678,45340118,5.572,1,2.939084789,1.490571217,1602.146815,5.09E-37
SUPT3H,chr6,45344690,45346690,45345690,1_NA_peak_61674_lociStitched,chr6,45303289,45304051,45303670,42.02,2,4.608711616,1.490571217,1602.146815,5.09E-37
SUPT3H,chr6,45344690,45346690,45345690,1_NA_peak_61672_lociStitched,chr6,45177770,45178303,45178036,167.654,2,3.047341533,1.490571217,1602.146815,5.09E-37
SVIL,chr10,30024710,30026710,30025710,3_NA_peak_8004_lociStitched,chr10,29871439,29879656,29875547,150.163,2,1.814687407,1.161646401,877.1479974,1.27E-11
SWAP70,chr11,9684624,9686624,9685624,1_NA_peak_10830_lociStitched,chr11,9682834,9683115,9682974,2.65,2,3.268900123,1.134073403,13759.01564,2.66E-158
SWT1,chr1,185125212,185127212,185126212,1_NA_peak_5313_lociStitched,chr1,185113808,185114097,185113952,12.26,2,1.575021996,0.844457087,392.2710497,0.000300533
SYNJ2,chr6,158401888,158403888,158402888,1_NA_peak_64464_lociStitched,chr6,158301688,158301961,158301824,101.064,2,2.436746111,1.024056586,8815.534473,1.73E-85
SYT7,chr11,61347620,61349620,61348620,1_NA_peak_11893_lociStitched,chr11,61284068,61284580,61284324,64.296,1,3.343230094,2.523882305,1202.731831,3.80E-76
SYTL3,chr6,159070046,159072046,159071046,4_NA_peak_64512_lociStitched,chr6,159053312,159078513,159065912,5.134,2,1.50756346,2.082363416,704.1690352,6.42E-27
TARBP1,chr1,234613849,234615849,234614849,1_NA_peak_6751_lociStitched,chr1,234680309,234680568,234680438,65.589,2,1.541280847,0.592034876,1719.220516,4.32E-06
TBC1D22A,chr22,47157518,47159518,47158518,2_NA_peak_44961_lociStitched,chr22,47408659,47409778,47409218,250.7,1,1.894521756,0.525685428,1705.567818,1.58E-06
TBC1D22A,chr22,47157518,47159518,47158518,1_NA_peak_44963_lociStitched,chr22,47440151,47440422,47440286,281.768,1,2.453507075,0.525685428,1705.567818,1.58E-06
TBC1D22A,chr22,47157518,47159518,47158518,1_NA_peak_44954_lociStitched,chr22,47249179,47250835,47250007,91.489,1,4.051854648,0.525685428,1705.567818,1.58E-06
TBC1D22A,chr22,47157518,47159518,47158518,1_NA_peak_44960_lociStitched,chr22,47395438,47395770,47395604,237.086,1,3.18566374,0.525685428,1705.567818,1.58E-06
TBC1D22A,chr22,47157518,47159518,47158518,1_NA_peak_44965_lociStitched,chr22,47525101,47526039,47525570,367.052,2,1.835837688,0.525685428,1705.567818,1.58E-06
TBC1D5,chr3,18485309,18487309,18486309,1_NA_peak_45546_lociStitched,chr3,18911204,18911721,18911462,425.153,2,5.492292202,0.785563205,4862.791394,2.07E-23
TBC1D5,chr3,18485309,18487309,18486309,1_NA_peak_45547_lociStitched,chr3,18932314,18932732,18932523,446.214,2,3.573811537,0.785563205,4862.791394,2.07E-23
TBC1D9,chr4,141676274,141678274,141677274,1_NA_peak_54070_lociStitched,chr4,141709941,141712515,141711228,33.954,2,1.693087876,0.709445647,2901.051884,9.55E-17
TBC1D9,chr4,141676274,141678274,141677274,2_NA_peak_54066_lociStitched,chr4,141638103,141640646,141639374,37.9,1,2.167566503,0.709445647,2901.051884,9.55E-17
TBCC,chr6,42713558,42715558,42714558,1_NA_peak_61529_lociStitched,chr6,42584861,42585147,42585004,129.554,2,2.441915247,0.820918035,2003.73346,5.28E-16
TBCC,chr6,42713558,42715558,42714558,1_NA_peak_61532_lociStitched,chr6,42709825,42710148,42709986,4.572,1,2.1483156,0.820918035,2003.73346,5.28E-16
TCF20,chr22,42738622,42740622,42739622,2_NA_peak_44740_lociStitched,chr22,42739094,42740440,42739767,0.145,1,11.06098566,0.827933714,6349.664338,7.18E-37
TFPI,chr2,188429487,188431487,188430487,2_NA_peak_39135_lociStitched,chr2,188365352,188366627,188365989,64.498,2,1.625253955,0.571068229,2605.212658,1.42E-08
TFPI,chr2,188429487,188431487,188430487,1_NA_peak_39132_lociStitched,chr2,188300995,188301247,188301121,129.366,2,2.244201851,0.571068229,2605.212658,1.42E-08
TFPI2,chr7,93519303,93521303,93520303,NA_peak_66989,chr7,93543495,93544400,93543947,23.644,2,1.774417846,4.54898977,88617.40696,0
TFPI2,chr7,93519303,93521303,93520303,NA_peak_66986,chr7,93512859,93513146,93513002,7.301,1,1.956563714,4.54898977,88617.40696,0
TGFBR1,chr9,101865320,101867320,101866320,4_NA_peak_73919_lociStitched,chr9,101802405,101822344,101812374,53.946,1,2.498386704,0.772748357,1705.964739,2.34E-12
TGFBR1,chr9,101865320,101867320,101866320,3_NA_peak_73916_lociStitched,chr9,101775437,101784147,101779792,86.528,2,1.56513514,0.772748357,1705.964739,2.34E-12
TGFBR2,chr3,30646994,30648994,30647994,3_NA_peak_45772_lociStitched,chr3,30514901,30518808,30516854,131.14,1,1.531884638,1.635226675,23107.17445,0
THSD4,chr15,71388291,71390291,71389291,1_NA_peak_24113_lociStitched,chr15,71304266,71304500,71304383,84.908,1,1.946521313,2.282861958,1900.041669,1.35E-97
TINCR,chr19,5567045,5569045,5568045,2_NA_peak_32296_lociStitched,chr19,5563447,5564578,5564012,4.033,1,2.46540003,0.665922624,109.4847173,0.160306705
TINCR,chr19,5567045,5569045,5568045,1_NA_peak_32289_lociStitched,chr19,5308774,5309036,5308905,259.14,2,1.877749564,0.665922624,109.4847173,0.160306705
TLE3,chr15,70389515,70391515,70390515,1_NA_peak_24071_lociStitched,chr15,70326401,70326802,70326601,63.914,1,3.557160398,1.289615878,2122.82085,2.84E-37
TM2D1,chr1,62190095,62192095,62191095,1_NA_peak_2433_lociStitched,chr1,62153952,62154432,62154192,36.903,1,2.614951138,0.623441368,1145.722229,5.58E-06
TMCC3,chr12,95043338,95045338,95044338,2_NA_peak_17066_lociStitched,chr12,95110851,95112598,95111724,67.386,1,1.850102271,1.075529787,1053.801856,3.20E-15
TMEM200A,chr6,130685879,130687879,130686879,1_NA_peak_63409_lociStitched,chr6,130560816,130562325,130561570,125.309,2,2.19424745,1.645302724,7923.830211,3.13E-181
TMEM206,chr1,212587243,212589243,212588243,2_NA_peak_6069_lociStitched,chr1,212574018,212577961,212575989,12.254,1,1.76268115,0.646169437,1308.497419,7.33E-07
TMEM206,chr1,212587243,212589243,212588243,1_NA_peak_6068_lociStitched,chr1,212540594,212540970,212540782,47.461,1,2.226770567,0.646169437,1308.497419,7.33E-07
TMEM44,chr3,194353418,194355418,194354418,1_NA_peak_50569_lociStitched,chr3,194553640,194553921,194553780,199.362,2,2.241826425,0.672633816,1199.653218,3.13E-07
TMEM66,chr8,29939723,29941723,29940723,9_NA_peak_69381_lociStitched,chr8,29609185,29629189,29619187,321.536,1,1.700196948,0.693734192,4857.537997,5.73E-26
TMEM66,chr8,29939723,29941723,29940723,2_NA_peak_69390_lociStitched,chr8,29705349,29710813,29708081,232.642,1,1.60925461,0.693734192,4857.537997,5.73E-26
TMTC4,chr13,101326347,101328347,101327347,3_NA_peak_19948_lociStitched,chr13,101664194,101671975,101668084,340.737,1,2.300143812,0.967681305,813.4395742,1.45E-08
TNC,chr9,117879536,117881536,117880536,3_NA_peak_74403_lociStitched,chr9,117821067,117827296,117824181,56.355,1,1.789654172,3.518377588,19034.1718,0
TNC,chr9,117879536,117881536,117880536,2_NA_peak_74416_lociStitched,chr9,117991030,117993463,117992246,111.71,1,2.502747516,3.518377588,19034.1718,0
TNC,chr9,117879536,117881536,117880536,2_NA_peak_74398_lociStitched,chr9,117715867,117721076,117718471,162.065,2,2.07643064,3.518377588,19034.1718,0
TNC,chr9,117879536,117881536,117880536,2_NA_peak_74417_lociStitched,chr9,118012368,118013932,118013150,132.614,1,1.638360074,3.518377588,19034.1718,0
TNC,chr9,117879536,117881536,117880536,3_NA_peak_74408_lociStitched,chr9,117848446,117851731,117850088,30.448,1,3.414822259,3.518377588,19034.1718,0
TNFAIP3,chr6,138187351,138189351,138188351,6_NA_peak_63712_lociStitched,chr6,138083918,138097183,138090550,97.801,1,2.170656475,2.783048041,2757.09182,1.81E-133
TNFAIP3,chr6,138187351,138189351,138188351,2_NA_peak_63705_lociStitched,chr6,138020112,138029660,138024886,163.465,1,2.47071945,2.783048041,2757.09182,1.81E-133
TNFAIP3,chr6,138187351,138189351,138188351,1_NA_peak_63707_lociStitched,chr6,138059104,138059363,138059233,129.118,1,2.682241408,2.783048041,2757.09182,1.81E-133
TNFAIP3,chr6,138187351,138189351,138188351,2_NA_peak_63739_lociStitched,chr6,138246813,138261816,138254314,65.963,2,2.188594209,2.783048041,2757.09182,1.81E-133
TNFRSF21,chr6,47276641,47278641,47277641,2_NA_peak_61747_lociStitched,chr6,47259429,47261794,47260611,17.03,1,2.060779687,1.109626006,6230.521806,9.79E-74
TNFSF8,chr9,117691697,117693697,117692697,3_NA_peak_74403_lociStitched,chr9,117821067,117827296,117824181,131.484,2,1.789654172,2.6177685,357.9761218,1.36E-24
TNFSF8,chr9,117691697,117693697,117692697,2_NA_peak_74416_lociStitched,chr9,117991030,117993463,117992246,299.549,2,2.502747516,2.6177685,357.9761218,1.36E-24
TNFSF8,chr9,117691697,117693697,117692697,2_NA_peak_74417_lociStitched,chr9,118012368,118013932,118013150,320.453,2,1.638360074,2.6177685,357.9761218,1.36E-24
TNFSF8,chr9,117691697,117693697,117692697,3_NA_peak_74408_lociStitched,chr9,117848446,117851731,117850088,157.391,2,3.414822259,2.6177685,357.9761218,1.36E-24
TNFSF8,chr9,117691697,117693697,117692697,2_NA_peak_74398_lociStitched,chr9,117715867,117721076,117718471,25.774,1,2.07643064,2.6177685,357.9761218,1.36E-24
TNIP3,chr4,122147621,122149621,122148621,2_NA_peak_53551_lociStitched,chr4,121996964,121998185,121997574,151.047,2,1.703606945,2.629238089,889.4522525,6.57E-55
TNIP3,chr4,122147621,122149621,122148621,1_NA_peak_53560_lociStitched,chr4,122103248,122104052,122103650,44.971,1,1.713290568,2.629238089,889.4522525,6.57E-55
TNS1,chr2,218866718,218868718,218867718,3_NA_peak_40028_lociStitched,chr2,218713818,218716479,218715148,152.57,2,2.068903818,4.244838961,486.3860606,7.25E-61
TNS1,chr2,218866718,218868718,218867718,1_NA_peak_40032_lociStitched,chr2,218858730,218859680,218859205,8.513,1,3.967601366,4.244838961,486.3860606,7.25E-61
TOM1,chr22,35694268,35696268,35695268,1_NA_peak_44261_lociStitched,chr22,35552634,35552861,35552747,142.521,2,6.912456151,0.931139164,1652.097937,3.84E-17
TOM1,chr22,35694268,35696268,35695268,1_NA_peak_44262_lociStitched,chr22,35626679,35627017,35626848,68.42,2,7.703638738,0.931139164,1652.097937,3.84E-17
TPD52L2,chr20,62495596,62497596,62496596,NA_peak_42683,chr20,62509163,62509397,62509280,12.684,1,1.782348751,0.668219614,20732.37301,7.34E-67
TRAF5,chr1,211498957,211500957,211499957,1_NA_peak_6039_lociStitched,chr1,211478777,211478993,211478885,21.072,1,1.706637511,2.567922792,608.3164462,5.38E-41
TRAK1,chr3,42054294,42056294,42055294,1_NA_peak_46079_lociStitched,chr3,42271542,42271994,42271768,216.474,1,2.799062472,0.910147684,5216.478569,1.54E-45
TRAK1,chr3,42054294,42056294,42055294,1_NA_peak_46085_lociStitched,chr3,42342363,42344061,42343212,287.918,2,1.960998718,0.910147684,5216.478569,1.54E-45
TRERF1,chr6,42418789,42420789,42419789,2_NA_peak_61528_lociStitched,chr6,42535491,42537809,42536650,116.861,2,1.716547042,0.840238031,3804.168204,5.27E-26
TRIB1,chr8,126441563,126443563,126442563,2_NA_peak_71612_lociStitched,chr8,126354322,126355127,126354724,87.839,1,2.429715585,1.296111674,1918.862004,8.63E-30
TRIB1,chr8,126441563,126443563,126442563,2_NA_peak_71617_lociStitched,chr8,126408764,126409681,126409222,33.341,1,2.69139062,1.296111674,1918.862004,8.63E-30
TRIB1,chr8,126441563,126443563,126442563,1_NA_peak_71648_lociStitched,chr8,126691393,126693497,126692445,249.882,1,3.899508445,1.296111674,1918.862004,8.63E-30
TRIM33,chr1,115052781,115054781,115053781,2_NA_peak_3929_lociStitched,chr1,114883456,114889331,114886393,167.388,1,2.804971877,0.571660173,8217.474774,3.18E-24
TRIM33,chr1,115052781,115054781,115053781,3_NA_peak_3925_lociStitched,chr1,114858315,114867853,114863084,190.697,1,5.02605721,0.571660173,8217.474774,3.18E-24
TRIM6,chr11,5616339,5618339,5617339,1_NA_peak_10705_lociStitched,chr11,5585279,5585734,5585506,31.833,1,4.080270725,8.616473791,144.3659303,1.32E-10
TRIM6,chr11,5616339,5618339,5617339,1_NA_peak_10704_lociStitched,chr11,5571597,5571971,5571784,45.555,1,2.34583059,8.616473791,144.3659303,1.32E-10
TRIM6,chr11,5616339,5618339,5617339,2_NA_peak_10708_lociStitched,chr11,5621793,5624832,5623312,5.973,1,4.762192147,8.616473791,144.3659303,1.32E-10
TRIM6,chr11,5616339,5618339,5617339,1_NA_peak_10710_lociStitched,chr11,5638441,5638763,5638602,21.263,2,4.985331089,8.616473791,144.3659303,1.32E-10
TRIML2,chr4,189029757,189031757,189030757,1_NA_peak_55499_lociStitched,chr4,189254628,189254844,189254736,223.979,2,2.822816523,3.174267422,11476.72721,0
TRIML2,chr4,189029757,189031757,189030757,4_NA_peak_55495_lociStitched,chr4,189216742,189219949,189218345,187.588,2,3.241294531,3.174267422,11476.72721,0
TRIML2,chr4,189029757,189031757,189030757,1_NA_peak_55462_lociStitched,chr4,188589380,188589968,188589674,441.083,1,1.624488898,3.174267422,11476.72721,0
TTBK2,chr15,43212007,43214007,43213007,1_NA_peak_23324_lociStitched,chr15,43181114,43185198,43183156,29.851,1,1.567814791,0.58913331,1368.158514,1.47E-06
TTC17,chr11,43379482,43381482,43380482,2_NA_peak_11608_lociStitched,chr11,43529575,43530932,43530253,149.771,2,2.226835075,0.649160378,3153.145093,2.70E-16
TTF1,chr9,135281209,135283209,135282209,4_NA_peak_75090_lociStitched,chr9,135159010,135164606,135161808,120.401,2,1.757348923,0.6765648,2245.625061,1.07E-12
TYMP,chr22,50967485,50969485,50968485,NA_peak_45032,chr22,50968032,50971056,50969544,1.059,1,6.005682501,3.320613494,175.1147648,6.88E-18
TYSND1,chr10,71905432,71907432,71906432,1_NA_peak_8864_lociStitched,chr10,71654615,71657597,71656106,250.326,2,4.328239396,0.940438986,1395.968083,1.83E-14
UBE2F,chr2,238874469,238876469,238875469,1_NA_peak_40771_lociStitched,chr2,238872402,238877462,238874932,0.537,1,1.672380946,1.249506542,926.2958581,2.10E-17
UBE2Q2,chr15,76134622,76136622,76135622,1_NA_peak_24312_lociStitched,chr15,76238953,76239362,76239157,103.535,2,2.264722731,1.231218213,1413.052869,4.50E-24
UBR2,chr6,42530800,42532800,42531800,2_NA_peak_61528_lociStitched,chr6,42535491,42537809,42536650,4.85,1,1.716547042,0.770434824,5486.26578,7.10E-33
UBR2,chr6,42530800,42532800,42531800,1_NA_peak_61529_lociStitched,chr6,42584861,42585147,42585004,53.204,1,2.441915247,0.770434824,5486.26578,7.10E-33
ULBP1,chr6,150284143,150286143,150285143,2_NA_peak_64144_lociStitched,chr6,150550428,150553814,150552121,266.978,2,1.650051598,0.874651861,438.1452982,4.72E-05
ULBP1,chr6,150284143,150286143,150285143,4_NA_peak_64139_lociStitched,chr6,150486851,150491565,150489208,204.065,2,2.149154785,0.874651861,438.1452982,4.72E-05
ULK4,chr3,42002922,42004922,42003922,1_NA_peak_46079_lociStitched,chr3,42271542,42271994,42271768,267.846,2,2.799062472,0.51658656,320.6656071,0.063100484
USP53,chr4,120132742,120134742,120133742,1_NA_peak_53496_lociStitched,chr4,119946807,119947337,119947072,186.67,1,2.380722121,1.557263692,11133.42354,2.53E-188
USP53,chr4,120132742,120134742,120133742,1_NA_peak_53526_lociStitched,chr4,120184384,120184667,120184525,50.783,2,1.571045897,1.557263692,11133.42354,2.53E-188
UST,chr6,149067464,149069464,149068464,1_NA_peak_64092_lociStitched,chr6,149157558,149157926,149157742,89.278,1,1.602528317,0.538785343,1352.218833,4.94E-05
UST,chr6,149067464,149069464,149068464,8_NA_peak_64047_lociStitched,chr6,148643988,148657779,148650883,417.581,2,2.027181823,0.538785343,1352.218833,4.94E-05
UST,chr6,149067464,149069464,149068464,1_NA_peak_64040_lociStitched,chr6,148572302,148574284,148573293,495.171,2,1.746018278,0.538785343,1352.218833,4.94E-05
UST,chr6,149067464,149069464,149068464,2_NA_peak_64045_lociStitched,chr6,148625544,148628090,148626817,441.647,2,3.454395808,0.538785343,1352.218833,4.94E-05
VAT1L,chr16,77821427,77823427,77822427,1_NA_peak_26517_lociStitched,chr16,77690632,77690956,77690794,131.633,2,8.160476536,6.098881704,832.228001,9.80E-10
VAT1L,chr16,77821427,77823427,77822427,1_NA_peak_26520_lociStitched,chr16,77765944,77766178,77766061,56.366,2,3.816382711,6.098881704,832.228001,9.80E-10
VAT1L,chr16,77821427,77823427,77822427,2_NA_peak_26523_lociStitched,chr16,77835803,77846836,77841319,18.892,1,3.312792098,6.098881704,832.228001,9.80E-10
VAT1L,chr16,77821427,77823427,77822427,2_NA_peak_26527_lociStitched,chr16,77887432,77889033,77888232,65.805,1,1.654943691,6.098881704,832.228001,9.80E-10
VAT1L,chr16,77821427,77823427,77822427,1_NA_peak_26529_lociStitched,chr16,77911125,77911572,77911348,88.921,1,1.507572113,6.098881704,832.228001,9.80E-10
VGLL4,chr3,11761220,11763220,11762220,1_NA_peak_45265_lociStitched,chr3,11518538,11521078,11519808,242.412,2,1.510972645,0.817605015,4444.843187,3.89E-31
VHL,chr3,10181692,10183692,10182692,1_NA_peak_45165_lociStitched,chr3,10160300,10160616,10160458,22.234,2,2.09739339,0.503824973,5883.269174,4.95E-17
WARS,chr14,100842142,100844142,100843142,1_NA_peak_22563_lociStitched,chr14,101337580,101339998,101338789,495.647,1,4.847301773,0.561319857,19633.44498,1.91E-44
WARS,chr14,100842142,100844142,100843142,1_NA_peak_22548_lociStitched,chr14,101043808,101046312,101045060,201.918,1,1.856909802,0.561319857,19633.44498,1.91E-44
WARS,chr14,100842142,100844142,100843142,1_NA_peak_22562_lociStitched,chr14,101257485,101258015,101257750,414.608,1,2.16390616,0.561319857,19633.44498,1.91E-44
WDFY1,chr2,224809104,224811104,224810104,2_NA_peak_40223_lociStitched,chr2,224710766,224712042,224711404,98.7,1,2.336342986,0.699024456,4696.354745,5.73E-26
WDR26,chr1,224623735,224625735,224624735,1_NA_peak_6508_lociStitched,chr1,224593649,224593893,224593771,30.964,2,2.042715981,0.643519563,7716.99581,7.41E-26
WDR65,chr1,43636820,43638820,43637820,1_NA_peak_1987_lociStitched,chr1,43585722,43587219,43586470,51.35,2,2.8188735,0.517014484,163.6632239,0.222034864
WDR66,chr12,122354768,122356768,122355768,1_NA_peak_17920_lociStitched,chr12,122305307,122305611,122305459,50.309,2,2.100518271,1.71940996,3440.850537,2.52E-104
WDR66,chr12,122354768,122356768,122355768,NA_peak_17939,chr12,122405592,122405841,122405716,49.948,1,2.326197686,1.71940996,3440.850537,2.52E-104
WDR66,chr12,122354768,122356768,122355768,NA_peak_17938,chr12,122400820,122405264,122403042,47.274,1,3.387615118,1.71940996,3440.850537,2.52E-104
WDR66,chr12,122354768,122356768,122355768,NA_peak_17930,chr12,122359763,122360648,122360205,4.437,1,3.697952434,1.71940996,3440.850537,2.52E-104
WDR66,chr12,122354768,122356768,122355768,NA_peak_17940,chr12,122407257,122407717,122407487,51.719,2,2.313182565,1.71940996,3440.850537,2.52E-104
WDR66,chr12,122354768,122356768,122355768,NA_peak_17937,chr12,122397029,122397746,122397387,41.619,1,1.923688112,1.71940996,3440.850537,2.52E-104
WDR66,chr12,122354768,122356768,122355768,NA_peak_17925,chr12,122335986,122338493,122337239,18.529,2,1.694948074,1.71940996,3440.850537,2.52E-104
WDR66,chr12,122354768,122356768,122355768,NA_peak_17929,chr12,122358939,122359655,122359297,3.529,1,2.182897543,1.71940996,3440.850537,2.52E-104
WDR66,chr12,122354768,122356768,122355768,NA_peak_17927,chr12,122353535,122356997,122355266,0.502,1,2.515677282,1.71940996,3440.850537,2.52E-104
WDR66,chr12,122354768,122356768,122355768,NA_peak_17931,chr12,122360868,122366399,122363633,7.865,1,2.200535126,1.71940996,3440.850537,2.52E-104
WDR66,chr12,122354768,122356768,122355768,NA_peak_17936,chr12,122396435,122396830,122396632,40.864,1,2.298806581,1.71940996,3440.850537,2.52E-104
WDSUB1,chr2,160142310,160144310,160143310,1_NA_peak_38401_lociStitched,chr2,160219019,160219671,160219345,76.035,1,1.761993419,0.695867428,347.7966182,0.004597222
WNT5B,chr12,1638057,1640057,1639057,1_NA_peak_14110_lociStitched,chr12,1405889,1407144,1406516,232.541,1,1.888855011,2.207196281,741.4188353,2.04E-36
WSCD1,chr17,5674554,5676554,5675554,7_NA_peak_27316_lociStitched,chr17,5675437,5692770,5684103,8.549,1,3.129205362,6.086895008,527.1721566,2.29E-62
WSCD1,chr17,5674554,5676554,5675554,1_NA_peak_27333_lociStitched,chr17,5787290,5787506,5787398,111.844,1,3.167240274,6.086895008,527.1721566,2.29E-62
WSCD1,chr17,5674554,5676554,5675554,10_NA_peak_27323_lociStitched,chr17,5723756,5740371,5732063,56.509,1,2.341040668,6.086895008,527.1721566,2.29E-62
WSCD1,chr17,5674554,5676554,5675554,2_NA_peak_27314_lociStitched,chr17,5621876,5623215,5622545,53.009,1,4.428953907,6.086895008,527.1721566,2.29E-62
WWC1,chr5,167717656,167719656,167718656,1_NA_peak_59542_lociStitched,chr5,167861629,167861955,167861792,143.136,2,1.560720604,0.72057396,4545.24735,2.54E-27
XDH,chr2,31636581,31638581,31637581,3_NA_peak_35351_lociStitched,chr2,31509015,31521399,31515207,122.374,1,1.74607199,0.613374926,162.0776789,0.104418654
XDH,chr2,31636581,31638581,31637581,3_NA_peak_35344_lociStitched,chr2,31348746,31357167,31352956,284.625,2,1.604963417,0.613374926,162.0776789,0.104418654
XPOT,chr12,64797130,64799130,64798130,1_NA_peak_15996_lociStitched,chr12,64738780,64739227,64739003,59.127,1,2.467515188,0.629510821,22968.8006,1.71E-65
XPR1,chr1,180600140,180602140,180601140,1_NA_peak_5189_lociStitched,chr1,180540487,180541283,180540885,60.255,1,3.590188995,0.538645586,4167.003495,1.60E-14
XRCC1,chr19,44083625,44085625,44084625,NA_peak_33743,chr19,44059678,44061373,44060525,24.1,2,1.809029416,0.725756392,4542.896713,8.82E-23
XRCC1,chr19,44083625,44085625,44084625,NA_peak_33744,chr19,44061484,44063513,44062498,22.127,2,1.729098505,0.725756392,4542.896713,8.82E-23
XRCC1,chr19,44083625,44085625,44084625,NA_peak_33747,chr19,44075062,44076938,44076000,8.625,2,1.989636994,0.725756392,4542.896713,8.82E-23
YPEL5,chr2,30368807,30370807,30369807,2_NA_peak_35322_lociStitched,chr2,29885794,29887121,29886457,483.35,1,3.822120952,1.974826981,2602.240895,1.17E-107
YPEL5,chr2,30368807,30370807,30369807,2_NA_peak_35324_lociStitched,chr2,29922849,29924377,29923613,446.194,1,1.868101072,1.974826981,2602.240895,1.17E-107
YPEL5,chr2,30368807,30370807,30369807,3_NA_peak_35335_lociStitched,chr2,30633319,30646168,30639743,269.936,2,2.148162714,1.974826981,2602.240895,1.17E-107
YPEL5,chr2,30368807,30370807,30369807,2_NA_peak_35328_lociStitched,chr2,30247823,30249947,30248885,120.922,1,2.83336244,1.974826981,2602.240895,1.17E-107
ZBTB37,chr1,173836220,173838220,173837220,NA_peak_5049,chr1,173821732,173822802,173822267,14.953,1,1.67873809,0.584309462,881.1271112,0.000522774
ZC3H6,chr2,113032171,113034171,113033171,2_NA_peak_37436_lociStitched,chr2,113015442,113017464,113016453,16.718,2,2.113209419,1.360374039,409.2124727,1.61E-09
ZC3H6,chr2,113032171,113034171,113033171,1_NA_peak_37433_lociStitched,chr2,112993119,112993613,112993366,39.805,2,1.502545631,1.360374039,409.2124727,1.61E-09
ZCCHC6,chr9,88968369,88970369,88969369,3_NA_peak_73622_lociStitched,chr9,89109394,89116457,89112925,143.556,1,2.037859319,0.513854428,2873.87859,7.43E-08
ZEB1,chr10,31606424,31608424,31607424,2_NA_peak_8053_lociStitched,chr10,31670522,31674434,31672478,65.054,2,1.591283811,0.970032402,5651.115407,1.14E-57
ZEB1,chr10,31606424,31608424,31607424,2_NA_peak_8065_lociStitched,chr10,31909028,31909970,31909499,302.075,2,1.737023149,0.970032402,5651.115407,1.14E-57
ZEB2,chr2,145281147,145283147,145282147,2_NA_peak_38013_lociStitched,chr2,144887706,144890642,144889174,392.973,2,2.035464092,0.954494888,3289.263159,7.22E-29
ZEB2,chr2,145281147,145283147,145282147,1_NA_peak_38016_lociStitched,chr2,144940776,144942172,144941474,340.673,2,5.536961943,0.954494888,3289.263159,7.22E-29
ZEB2,chr2,145281147,145283147,145282147,1_NA_peak_38034_lociStitched,chr2,145327949,145328303,145328126,45.979,1,2.596340181,0.954494888,3289.263159,7.22E-29
ZEB2,chr2,145281147,145283147,145282147,2_NA_peak_38028_lociStitched,chr2,145211746,145213210,145212478,69.669,1,2.612003149,0.954494888,3289.263159,7.22E-29
ZFYVE28,chr4,2419390,2421390,2420390,1_NA_peak_50826_lociStitched,chr4,2474767,2475115,2474941,54.551,2,1.790433318,0.719783297,266.5424233,0.013170162
ZMAT3,chr3,178789067,178791067,178790067,1_NA_peak_49960_lociStitched,chr3,178700548,178700774,178700661,89.406,1,2.066963121,0.669113872,2989.413757,8.01E-16
ZNF217,chr20,52225446,52227446,52226446,2_NA_peak_42391_lociStitched,chr20,52702782,52703687,52703234,476.788,2,3.159303736,0.780118636,6204.082642,1.49E-41
ZNF318,chr6,43336216,43338216,43337216,2_NA_peak_61564_lociStitched,chr6,43344104,43352545,43348324,11.108,1,1.936759382,0.83626125,4511.557195,1.42E-35
ZNF521,chr18,22931154,22933154,22932154,1_NA_peak_30785_lociStitched,chr18,22676535,22677865,22677200,254.954,1,2.028413683,2.571567951,290.397347,2.82E-20
ZNF521,chr18,22931154,22933154,22932154,5_NA_peak_30779_lociStitched,chr18,22562157,22577080,22569618,362.536,1,1.640049428,2.571567951,290.397347,2.82E-20
ZNF532,chr18,56528832,56530832,56529832,1_NA_peak_31408_lociStitched,chr18,56580632,56582075,56581353,51.521,1,1.519532353,0.810188626,2116.947097,1.40E-16
ZNF532,chr18,56528832,56530832,56529832,2_NA_peak_31414_lociStitched,chr18,56706612,56707414,56707013,177.181,2,2.552490362,0.810188626,2116.947097,1.40E-16
ZNF805,chr19,57750973,57752973,57751973,1_NA_peak_34517_lociStitched,chr19,57760147,57760910,57760528,8.555,1,2.490658829,1.01762744,267.7602057,0.000432511
